64.906166 27.911434 0.836874
19.606449 0.456364 0.734142
46.870052 38.933834 0.242144
35.252922 25.538698 0.664112
29.228670 10.363283 0.297151
54.977077 29.410851 0.355250
26.263275 11.742101 0.414786
51.401623 19.216835 0.070447
31.750504 24.480167 0.510052
44.201660 32.914337 0.892860
46.683247 31.997032 0.195701
64.989838 15.347102 0.375660
37.315037 37.560406 0.419819
33.504513 37.202747 0.924528
88.016113 13.721796 0.038850
61.949844 43.757412 0.594136
64.071724 28.723684 0.051724
21.578369 12.345887 0.325807
81.597740 14.188480 0.199854
79.815231 24.123573 0.393666
4.531897 15.090676 0.070000
0.019872 28.177595 0.495829
73.188980 24.680931 0.484441
11.411372 38.532787 0.018589
12.105837 9.242150 0.947088
46.644779 28.624264 0.411096
27.584839 2.419368 0.884818
34.056622 31.498930 0.977200
54.628113 28.823709 0.664680
19.214819 23.196581 0.170348
26.584938 1.702083 0.269180
36.397709 31.901716 0.112556
71.055016 22.877571 0.402309
40.627621 15.699311 0.781912
88.423454 32.285191 0.213624
85.491814 11.058600 0.799603
78.509300 30.634153 0.159481
35.150887 29.106281 0.726983
75.993546 28.738129 0.463697
53.001820 43.119961 0.397729
33.418934 5.253086 0.933578
83.329811 38.741028 0.800098
5.597206 27.618528 0.936274
76.613045 12.860115 0.121286
1.998912 0.003335 0.061000
5.467238 22.275557 0.010412
3.398271 10.184899 0.179304
22.233307 44.455513 0.794752
30.905439 0.001101 0.672945
50.584976 12.842901 0.176119
16.125610 37.544163 0.697757
87.232468 28.791758 0.362627
5.123854 42.608692 0.673887
83.021667 18.871992 0.264352
20.942703 39.315598 0.976323
14.691401 39.519684 0.965950
87.878746 22.389818 0.608258
9.923594 21.576265 0.159196
5.690515 22.504356 0.383776
87.198639 30.241842 0.865628
15.166038 3.106817 0.607225
38.732445 39.077919 0.026476
36.119942 16.281679 0.242986
32.724201 18.849779 0.585876
22.362415 17.719543 0.811059
33.135777 21.177656 0.606055
88.088974 28.700750 0.422263
16.458439 18.500111 0.023973
11.365232 37.814163 0.438354
58.395145 43.711811 0.612597
42.903679 14.227924 0.938549
31.371376 36.077679 0.920538
22.101667 27.863752 0.630047
75.658890 0.510421 0.908322
43.899906 39.509018 0.173152
81.983994 41.070225 0.114610
89.269630 28.639091 0.063540
12.992148 2.492285 0.537469
17.638426 7.928113 0.273279
54.944057 36.738918 0.221783
6.255724 12.146938 0.284551
17.839558 10.365768 0.450612
14.948933 8.629371 0.649280
11.134460 44.920399 0.243220
64.168304 14.740045 0.381905
46.974979 43.811802 0.267974
23.618977 19.022631 0.876838
2.844055 13.435987 0.431406
10.199888 27.810350 0.499290
45.570915 39.299740 0.211544
6.668300 25.191242 0.746492
85.189407 8.684296 0.750879
33.721725 8.056650 0.440865
57.968960 17.152332 0.346666
84.396225 41.583401 0.111568
9.804317 2.267961 0.209384
57.741127 23.683376 0.901662
66.665596 0.884168 0.577678
4.701187 1.860687 0.088537
20.948008 9.256893 0.058127
68.527122 10.218454 0.042700
21.176546 24.040232 0.817674
87.655952 15.759809 0.861549
19.148188 2.684241 0.602191
83.409241 3.994875 0.481897
70.640663 30.203886 0.220750
88.453697 10.620458 0.782930
65.161278 38.975964 0.509655
85.126251 21.520187 0.163133
75.114822 0.807279 0.854035
59.855682 18.769037 0.430344
2.939993 21.723515 0.716042
77.093979 14.150527 0.843300
48.209274 34.169868 0.659129
73.286514 31.903774 0.004029
47.160885 22.304548 0.027379
29.554638 7.506991 0.500703
34.566006 12.407568 0.016375
14.833909 39.303356 0.133332
72.083694 31.932663 0.727758
32.676727 3.018785 0.491606
38.083454 2.907728 0.432972
37.823967 34.785610 0.777933
26.605366 34.763889 0.038175
76.538467 1.321133 0.315007
0.857073 0.868699 0.263939
32.997124 43.164391 0.197212
56.044006 34.574421 0.404237
4.828480 27.321524 0.012835
40.431255 21.553148 0.132491
29.004467 12.856638 0.840661
54.889900 9.655031 0.454808
29.747015 4.041572 0.965925
28.102392 29.934584 0.704964
38.552326 18.696247 0.234399
2.440046 3.146041 0.568074
5.732336 20.642689 0.265246
73.016655 22.008577 0.046806
64.871170 19.029034 0.767684
86.906006 44.305405 0.505942
13.506775 0.504237 0.537533
81.488953 42.362877 0.351295
1.745770 42.875305 0.449413
73.325386 14.705298 0.645213
45.242931 43.705921 0.570474
88.751099 26.200861 0.204856
21.117458 28.721033 0.498554
9.779134 24.794586 0.675867
56.321716 31.218952 0.575988
65.783447 42.031643 0.906749
82.746231 5.132487 0.583820
88.185295 28.765850 0.266866
69.738922 6.131297 0.222494
65.295563 9.855662 0.744495
23.055788 14.513804 0.560039
83.830048 44.117023 0.217790
1.732076 28.602457 0.958511
26.247421 4.065005 0.322592
6.531326 40.374603 0.456693
47.672092 12.666078 0.046382
32.140911 13.359245 0.151755
61.793804 13.571970 0.552665
86.819916 12.709672 0.634959
4.390477 18.228868 0.955618
14.018965 12.571380 0.540400
24.366222 43.069733 0.814444
63.023464 35.767918 0.804780
25.930449 34.174210 0.391995
61.940033 22.894863 0.331006
82.879486 22.373186 0.455483
25.545099 43.993492 0.688942
7.163790 24.585285 0.357785
19.026039 6.174970 0.984773
18.335922 37.149445 0.289132
34.366394 32.787113 0.720650
58.176979 11.536660 0.083329
66.035835 5.910207 0.444459
55.883209 21.694475 0.443756
63.134151 39.531612 0.466065
85.742462 3.007554 0.396841
48.856358 5.921045 0.620980
13.798211 0.686457 0.136672
61.526985 0.321712 0.384038
59.349316 37.025856 0.020149
47.998779 42.447536 0.812575
45.485317 19.485035 0.198820
81.483238 18.237679 0.352802
55.593174 6.950706 0.011802
48.417591 31.148329 0.739383
48.195026 36.671871 0.716194
84.487854 5.864869 0.629615
58.821220 39.272690 0.981928
64.485596 3.413415 0.570477
83.415184 35.908382 0.449320
83.550865 39.893059 0.035074
86.749481 11.427165 0.227621
58.470669 41.359032 0.614127
43.727219 36.430550 0.604260
49.787991 24.113848 0.386351
18.349298 3.572541 0.451990
68.112717 16.521063 0.304335
29.372393 27.999819 0.630118
75.247345 28.714411 0.763482
73.912773 31.468342 0.138804
46.153660 24.983433 0.889789
72.300713 15.486109 0.925713
14.685011 31.129412 0.432324
41.683723 4.915540 0.399236
36.076626 18.419445 0.136753
56.370121 43.694557 0.913745
87.735603 15.618629 0.012337
86.897163 28.471626 0.092858
61.784573 33.566441 0.562746
28.192307 35.968136 0.320708
31.243263 17.307064 0.598804
40.927433 14.376863 0.642663
89.669838 30.180197 0.345888
45.519821 2.239212 0.672119
30.782591 8.694614 0.408688
84.588043 43.584553 0.410410
79.428978 36.300877 0.881898
68.901230 37.769871 0.075805
74.091850 4.519033 0.948292
63.337250 15.834335 0.472524
2.117259 34.016605 0.921946
65.794487 15.491443 0.791667
79.167549 0.503140 0.853252
84.599312 23.630039 0.265196
68.029671 24.821733 0.061225
43.025997 25.072121 0.709709
6.232331 41.269035 0.158883
13.212277 20.588915 0.573710
21.706900 13.868025 0.899730
52.223526 4.910156 0.808639
30.501099 6.991936 0.173279
60.077339 32.126476 0.327998
4.040317 6.611516 0.456406
17.544659 38.956188 0.910637
60.672192 22.798016 0.361915
57.768318 23.153225 0.188856
46.903355 4.993098 0.910660
11.477273 24.521311 0.073938
7.952971 16.697002 0.316948
53.566647 10.737976 0.302173
33.076813 0.604980 0.912201
5.094508 36.246113 0.155752
22.633030 3.748832 0.592722
56.296429 23.639437 0.067308
64.559769 36.736153 0.151608
73.825325 44.734966 0.340291
13.012410 25.697016 0.469572
33.548996 35.441479 0.934237
20.792160 42.896694 0.453933
24.617212 44.077694 0.012199
39.470703 32.748947 0.612220
78.367996 19.647676 0.920093
72.407661 9.853067 0.045812
89.898148 43.772373 0.716216
52.651936 1.288442 0.367058
46.695076 8.021642 0.717713
7.701180 4.695109 0.866696
39.848305 37.405243 0.456535
76.755226 39.248524 0.611533
12.787225 44.460545 0.248425
21.961823 40.043106 0.888627
81.017982 29.479958 0.529636
7.977251 31.823847 0.797160
40.460194 39.910358 0.708579
41.064678 4.328815 0.517330
39.328808 17.990479 0.052014
79.547676 27.021910 0.075319
7.101128 17.782820 0.657347
84.642548 0.503289 0.272534
87.193123 1.884662 0.107003
34.424892 11.510840 0.709367
79.854073 44.572277 0.860654
41.816730 34.383389 0.251584
65.251961 22.306955 0.479848
33.708523 6.861776 0.028767
15.410693 21.439774 0.092370
22.452600 22.195328 0.790779
39.261608 36.582054 0.766851
69.626572 4.169198 0.337041
49.455177 25.042280 0.788298
58.899170 29.584431 0.685828
38.827839 18.275764 0.019051
40.881199 4.174808 0.542593
32.849339 5.733946 0.879324
16.884533 42.180790 0.943291
80.847710 18.924110 0.140487
1.199354 41.887772 0.972742
39.705460 7.783890 0.565156
39.658951 38.002361 0.913058
64.639626 32.161369 0.303059
89.567490 22.169025 0.627029
83.034012 31.064274 0.839296
42.563744 1.923913 0.861351
62.951485 25.198898 0.616673
3.208962 22.877337 0.303927
14.512404 4.090348 0.519844
7.874649 24.607967 0.431016
79.245827 24.031622 0.802197
41.538158 20.694868 0.425409
5.709278 3.933322 0.847883
14.831595 19.433208 0.196561
83.164635 19.491457 0.426753
39.367985 10.699584 0.571155
79.625877 2.351945 0.653860
9.979361 15.153636 0.149251
75.410507 26.555449 0.175676
33.093193 8.840756 0.384556
79.464317 21.068884 0.407445
40.303574 44.470253 0.513383
63.804115 8.636545 0.995120
13.110788 38.098221 0.598761
64.631714 1.303957 0.544109
47.650185 26.184389 0.257928
68.441620 35.762211 0.175891
23.534525 40.328659 0.016696
23.833141 27.316065 0.705393
86.289268 42.504177 0.141377
1.209989 30.795900 0.020404
11.844793 11.279798 0.246394
67.726616 39.617264 0.802950
88.467438 26.050856 0.706550
83.371964 43.635696 0.034983
51.167755 7.771740 0.306461
55.164742 7.906189 0.525259
3.704958 35.295853 0.895404
81.968559 43.118191 0.873954
26.818815 27.411629 0.399392
84.766785 9.163887 0.366829
71.584549 20.057367 0.608796
54.890800 33.630959 0.244370
51.363750 7.417622 0.034595
52.450748 23.470449 0.938527
86.904518 27.914433 0.691469
5.139560 30.128393 0.546183
49.055790 43.168587 0.388189
45.007130 17.387197 0.988037
59.281685 33.227146 0.301261
16.332296 13.214279 0.943197
87.326157 42.014484 0.885416
74.663193 16.730875 0.831543
10.740932 44.735928 0.394605
60.794712 15.316120 0.293643
36.728874 32.655807 0.075112
83.763817 41.091652 0.208079
49.707916 21.760492 0.842875
63.417915 32.879047 0.054869
26.728952 9.990411 0.789294
84.316788 8.118402 0.400630
84.897957 14.296715 0.595291
83.235344 7.574898 0.233526
12.778069 42.722672 0.140011
66.691574 16.945997 0.685007
65.449402 12.616566 0.701072
51.856728 42.840332 0.527364
27.178001 43.029842 0.425949
28.119757 39.705818 0.664170
2.430011 39.555584 0.438435
60.961929 11.635988 0.610426
82.692345 7.346245 0.035671
55.210415 17.534510 0.400941
48.224258 8.489078 0.836035
21.128410 15.102934 0.875590
69.810944 19.963203 0.912381
49.683292 41.989071 0.794180
21.375120 20.322870 0.031537
85.012283 41.919422 0.049084
69.860931 16.466227 0.274881
72.552078 35.058010 0.308565
61.416252 24.810785 0.953177
31.820538 10.161191 0.042801
12.699588 35.021194 0.092106
27.651886 26.294449 0.635859
53.248421 1.161319 0.143604
4.025857 30.987726 0.791039
4.957321 40.813400 0.586852
54.978382 3.542095 0.571663
53.070637 29.094769 0.938475
61.579819 33.850037 0.436724
74.664917 40.444736 0.659475
56.129494 7.405985 0.696765
23.281576 25.983597 0.053229
31.653765 27.537752 0.214260
55.036556 41.275089 0.704909
78.494507 42.149849 0.787136
43.972340 5.990477 0.949038
51.543556 33.837463 0.421569
42.505322 1.531304 0.412728
51.747952 41.631153 0.397914
51.417320 28.151127 0.520760
89.340431 41.285286 0.981095
58.700138 11.887587 0.065024
36.903484 28.896725 0.925073
79.349030 13.883718 0.806486
79.039574 19.346840 0.694141
70.721664 21.162956 0.772810
13.673736 33.423088 0.146822
25.251858 44.573368 0.091380
74.606499 39.198528 0.330400
69.415894 39.889660 0.829547
45.513000 11.473143 0.644285
59.225113 28.471724 0.950633
18.102680 32.709904 0.834002
64.478226 5.796388 0.344549
77.816154 11.502187 0.913319
31.414429 32.519291 0.515586
15.359130 18.658525 0.992105
6.844946 37.610363 0.337700
4.673319 22.238897 0.307838
86.406815 12.933017 0.610287
66.065315 35.739105 0.197791
42.340988 9.954288 0.077018
48.717812 0.907864 0.739826
0.671243 5.277576 0.809408
11.834944 20.062618 0.948211
44.874199 15.793072 0.269524
14.864133 39.705444 0.938830
38.326885 7.137297 0.399273
54.557205 4.538714 0.116107
27.990911 36.700241 0.701269
84.979774 34.468704 0.299945
37.063946 26.014885 0.133079
71.352043 8.287867 0.686637
20.897385 4.948253 0.727240
14.389634 11.769390 0.333062
57.209789 6.681633 0.077968
16.820635 37.258644 0.147206
27.009426 29.462931 0.689613
64.610512 16.677820 0.881027
37.964645 36.251709 0.609646
24.318859 21.099155 0.597572
76.990356 22.550255 0.063611
30.005867 25.557209 0.443581
37.590843 24.873463 0.536879
56.613403 10.972207 0.325390
53.371983 41.794094 0.594934
46.838734 29.971251 0.404920
61.007050 6.186744 0.428772
82.941597 31.867447 0.914771
77.989594 23.290098 0.969992
9.877861 33.132095 0.495720
42.259174 40.514103 0.980535
57.987804 39.735302 0.435221
14.786413 14.393272 0.199567
14.336099 21.871767 0.568008
62.459530 0.111455 0.331278
37.252491 24.597332 0.777069
8.484555 19.927147 0.725161
30.862684 3.840911 0.873072
11.070974 29.859598 0.661205
56.419373 23.329975 0.627378
72.085648 7.198258 0.861689
61.777962 31.131687 0.407561
78.501205 44.617420 0.566761
11.459968 30.616713 0.851095
32.378174 44.877266 0.059096
70.232330 24.196991 0.745692
27.667150 32.734348 0.815895
77.449394 5.669097 0.444106
75.576683 33.651871 0.935005
25.251858 43.287815 0.486214
62.614025 12.822495 0.514488
0.321309 36.966949 0.182869
0.247852 25.161663 0.590107
46.020782 8.043820 0.277524
43.027668 14.873746 0.227726
21.407373 27.057806 0.117028
34.559532 40.092663 0.757983
58.023224 15.237379 0.562785
30.968473 3.862617 0.525890
34.536980 14.099588 0.007549
54.134857 32.384285 0.285077
43.612087 26.511482 0.423422
10.005713 35.537704 0.593791
27.199705 15.304616 0.189758
74.744537 14.184945 0.552463
82.762581 37.375492 0.534072
73.754013 44.555786 0.955292
25.417004 26.674244 0.198308
51.995228 43.778389 0.090496
78.578987 44.687229 0.741142
22.930792 8.569468 0.066008
36.208920 39.868126 0.171179
40.662857 26.990978 0.725803
73.278168 25.755552 0.684075
20.675076 33.474392 0.522564
41.255318 27.288651 0.389551
43.940296 17.726248 0.515810
34.284908 30.565947 0.736502
80.999077 32.542843 0.181470
63.260372 8.028509 0.963031
60.039623 1.884788 0.344726
50.282009 6.850718 0.637132
3.542588 17.993967 0.574213
16.267687 14.898435 0.238471
27.349924 18.575342 0.104345
50.082310 7.167182 0.758531
84.384964 29.741438 0.683534
37.973286 36.937946 0.007515
18.122843 42.506550 0.834967
27.031359 28.577095 0.625672
58.768585 22.797819 0.225691
31.555527 4.379315 0.819310
20.560219 32.928516 0.947244
86.040863 6.225194 0.546430
20.492363 38.653378 0.251900
60.834412 36.605709 0.435184
26.421803 3.856086 0.290992
11.576784 36.838863 0.746728
21.349062 8.654479 0.124834
16.874596 41.022430 0.141285
81.015144 36.163460 0.964809
54.535450 5.728897 0.191789
84.565155 17.547047 0.846363
81.537880 9.645228 0.627411
18.475721 11.222608 0.128416
78.038635 40.115749 0.708414
58.575684 35.426434 0.858444
89.060211 17.119505 0.281921
38.919312 29.517431 0.500095
63.569157 33.435585 0.965123
70.983147 12.221772 0.399932
62.636303 15.451874 0.821016
13.831413 17.073448 0.731678
11.915286 4.725903 0.815445
28.553890 33.309361 0.280679
10.199716 25.324965 0.671586
31.653572 10.720156 0.519176
5.021777 38.830494 0.818614
33.917023 30.406696 0.183751
26.192020 20.335426 0.446426
49.247326 1.848515 0.297218
72.461197 4.632031 0.191395
28.980726 36.065842 0.048318
59.776825 16.987246 0.335979
6.814095 11.433148 0.815088
10.092827 44.570461 0.093414
73.446365 4.461400 0.701123
1.087609 37.187794 0.778769
12.336717 3.247222 0.283063
77.101036 44.165646 0.962778
70.999336 25.730812 0.312878
62.749386 19.934927 0.493179
7.173302 31.414349 0.771157
42.648911 27.930325 0.385482
15.549332 35.067959 0.666446
44.498329 6.206231 0.333759
88.782410 40.970345 0.073711
74.514336 28.610485 0.981266
67.470413 26.668297 0.968671
62.759491 15.513313 0.767496
29.694902 31.729982 0.248472
47.985268 32.675800 0.090989
71.610413 8.251307 0.958089
89.524193 38.121601 0.494091
53.735199 2.271366 0.456875
40.318977 12.060189 0.751411
13.054161 16.115475 0.345806
61.943516 43.031380 0.088886
86.691139 27.312845 0.271093
85.296722 36.755859 0.724644
66.744431 41.273010 0.950971
81.506348 35.900055 0.511386
27.203550 20.109560 0.252026
69.575920 15.600106 0.466138
25.368675 0.840684 0.765713
88.762428 38.949677 0.497495
82.044037 20.859241 0.141543
72.840210 31.276115 0.505433
52.762928 1.909952 0.404531
85.787109 0.483512 0.305615
80.117630 33.749382 0.857901
41.663223 16.892000 0.428468
0.157131 7.495365 0.151455
30.973581 20.670778 0.733094
39.205906 38.212337 0.786985
34.879417 21.835098 0.791893
51.744175 24.190290 0.959333
72.424088 42.166119 0.898339
71.604454 13.439733 0.253394
16.520660 7.498382 0.220484
71.295097 26.595760 0.124549
36.475708 30.512619 0.266181
49.418510 27.760511 0.043997
83.451836 10.946140 0.631939
86.664116 25.993380 0.563082
71.387001 30.202757 0.714174
87.696999 23.491726 0.144013
79.521568 10.703261 0.633593
89.771095 21.592907 0.685049
11.392911 32.151058 0.832612
41.835052 25.292820 0.930167
29.161827 2.763026 0.133278
9.690350 0.098901 0.116722
7.195846 17.137787 0.394117
72.352821 24.135872 0.465102
55.710815 5.187928 0.019150
86.309418 36.409481 0.873706
52.878067 11.402836 0.938545
61.181885 6.379328 0.847743
12.239513 4.961360 0.778223
82.684074 21.108654 0.345714
67.486778 9.517218 0.190662
43.351620 15.450210 0.685493
74.369507 27.356823 0.376967
76.242653 24.878744 0.486629
63.624374 19.016537 0.780489
84.125580 40.557320 0.711317
56.394199 2.817063 0.784190
53.835289 40.956730 0.304125
23.560011 19.845598 0.891523
38.712868 12.191608 0.624931
22.172680 21.278667 0.298174
26.271435 13.108848 0.038721
87.922073 5.071390 0.012932
73.737862 22.414639 0.714720
65.939064 31.901102 0.875894
4.004478 0.395806 0.829111
25.145512 36.798187 0.129948
8.331714 18.580727 0.216045
46.383938 25.329998 0.377154
40.950607 20.996120 0.718046
7.644829 16.676926 0.984739
71.146858 33.883984 0.412312
62.225048 0.803278 0.629476
38.508488 28.174974 0.039862
42.700985 8.768895 0.173122
63.132072 31.283649 0.309077
26.650740 25.176434 0.883339
13.966305 1.979103 0.968945
1.395630 20.295166 0.624119
73.267464 27.531452 0.229185
5.885255 8.801726 0.076487
0.350618 12.414406 0.171558
4.570735 13.110104 0.651604
1.746111 21.416832 0.582633
16.453630 39.894287 0.118932
78.975281 37.222923 0.642887
6.500510 25.215975 0.668608
84.872429 29.756046 0.851059
55.667660 19.812382 0.478041
16.192327 32.995369 0.784701
31.233568 25.388815 0.934056
62.537155 23.292978 0.646381
17.252728 31.688869 0.074919
20.077765 41.124542 0.955819
37.011570 4.304231 0.682406
35.772202 29.500257 0.455083
23.415356 19.851341 0.928831
31.808161 17.633924 0.620712
63.473076 43.142792 0.319215
60.659958 1.863319 0.948638
8.379921 25.958790 0.158201
21.967947 34.211441 0.440022
32.944595 32.138954 0.541621
53.320984 9.298438 0.169617
73.275665 15.632574 0.525380
80.173515 18.161781 0.220390
57.048687 35.520107 0.787764
77.508278 33.603367 0.687283
2.075765 33.796810 0.863320
39.395287 37.072620 0.054138
81.336861 40.462936 0.492893
43.539650 37.888298 0.684727
11.929386 23.238377 0.910127
78.181892 33.593395 0.240290
45.408806 8.567345 0.919777
59.618103 38.624073 0.329345
5.181233 34.225494 0.561116
19.108686 6.520036 0.867277
14.496790 19.839706 0.491372
5.343491 23.737375 0.301801
22.968180 13.830972 0.148253
38.236931 26.685188 0.055575
15.019440 36.223747 0.841978
78.412994 40.802612 0.741340
72.736542 27.167795 0.034275
89.453651 40.213322 0.213356
58.115814 20.588129 0.534300
29.928102 31.244122 0.819951
87.478493 2.165973 0.286708
89.147850 5.086774 0.997250
76.816521 14.901087 0.371162
61.712692 16.376732 0.125206
62.411465 34.227486 0.195004
62.841373 42.932583 0.566479
77.933266 2.665854 0.585710
6.504239 28.687958 0.966703
54.427483 2.490387 0.029458
76.604637 2.013146 0.538404
24.948790 35.864166 0.390316
45.269680 44.092316 0.813835
4.329672 42.698135 0.651719
8.967005 1.163600 0.442055
56.883945 32.563164 0.122526
34.401775 13.949636 0.542263
56.024750 17.759626 0.159396
47.280293 40.288273 0.131828
30.560623 26.630861 0.630431
30.641657 1.935209 0.222073
31.506914 14.884364 0.779109
13.021029 30.211243 0.666862
3.347172 40.432892 0.614441
86.487259 19.790535 0.980597
58.606510 25.352900 0.914970
78.251617 1.032524 0.544761
61.322132 32.461731 0.799348
25.144798 28.632431 0.947873
9.215524 40.080658 0.065769
79.886681 6.519277 0.215369
2.377968 9.917183 0.025938
86.703186 25.763733 0.716203
75.873985 1.541475 0.704415
73.376282 37.883316 0.997687
70.504807 22.856297 0.014163
33.311916 21.495192 0.321661
21.136036 19.011066 0.868538
81.512169 15.272111 0.199136
19.836575 7.932436 0.567066
38.025555 37.761421 0.281559
57.357929 8.793153 0.598515
8.673798 40.023518 0.676826
85.085197 15.250364 0.470829
8.829389 26.069513 0.236784
37.214565 27.618980 0.000651
58.417797 17.172075 0.274327
16.985188 20.192085 0.382800
88.620293 10.952532 0.585680
77.335472 39.461945 0.519636
14.817566 9.784015 0.182295
30.225216 23.496975 0.575378
58.146713 3.738216 0.468270
31.244965 11.339498 0.076227
51.367477 39.053337 0.412646
86.626846 30.319448 0.946633
4.979764 2.750501 0.943150
47.428669 17.003374 0.148488
78.987206 12.194279 0.591294
5.307014 42.492485 0.040474
40.349651 44.404018 0.836045
19.853060 37.059391 0.102892
87.932808 19.585993 0.596093
87.263557 8.062017 0.372694
16.680866 11.700739 0.804603
11.857123 11.007683 0.923733
34.344803 21.159410 0.062747
36.700401 40.540054 0.627503
30.947027 17.008230 0.631549
81.378616 24.931961 0.700929
55.135471 35.445171 0.384691
72.938461 19.580513 0.448506
6.596843 35.253803 0.427529
9.333657 13.582165 0.630035
0.467471 23.328878 0.519047
2.322260 11.376085 0.095659
19.032709 19.241209 0.001114
75.749840 6.784408 0.453123
42.100319 27.756403 0.798086
0.770505 19.207043 0.998608
6.667545 21.393438 0.744425
86.182999 43.009140 0.866799
78.396912 3.780115 0.645794
65.460197 5.248038 0.950820
61.543903 8.423127 0.126998
55.014404 28.527658 0.830745
17.857824 38.815609 0.293213
79.879356 36.672573 0.259410
60.226685 13.854909 0.909248
44.915840 4.317890 0.422585
68.730804 42.463703 0.329624
35.178253 21.439640 0.147972
88.678726 34.062908 0.960433
81.643494 28.679501 0.297385
9.365470 42.726593 0.514889
29.510656 27.565807 0.654738
25.277004 32.709507 0.037860
31.075102 1.632753 0.896846
6.707888 44.176476 0.630965
31.395294 40.280510 0.290120
65.832062 8.172143 0.379145
89.135887 32.139038 0.297702
25.273270 38.581856 0.145740
47.099205 34.719501 0.397827
57.857018 2.356913 0.204660
16.273975 8.840594 0.341459
22.902195 18.427456 0.474839
42.284512 22.909044 0.450139
76.464241 28.834429 0.492791
10.223392 7.596623 0.340999
81.750809 27.928995 0.731670
63.885223 38.867664 0.161535
74.356049 20.228456 0.273612
15.069330 35.955563 0.707964
39.213535 25.454287 0.247417
66.153206 26.447369 0.570437
30.881340 37.341373 0.910007
36.956577 33.991333 0.338286
38.506729 41.301544 0.263097
0.322604 12.232347 0.487700
53.660660 26.058659 0.662656
59.477798 15.179345 0.873118
55.786240 41.978413 0.632063
66.951530 17.343027 0.109558
83.137207 32.747864 0.346406
49.161892 38.353043 0.316682
1.101654 40.707859 0.573701
22.340757 19.571299 0.668585
42.308537 34.507954 0.148250
55.359661 39.774532 0.461959
69.340782 24.813370 0.611338
71.353439 0.293370 0.763786
77.255455 15.948164 0.931623
3.949843 25.617603 0.107727
71.616219 1.242021 0.854062
79.296844 23.315561 0.893481
46.805218 10.360186 0.953385
30.601883 35.613129 0.412776
13.325974 41.445965 0.411737
50.794575 6.916605 0.557411
9.295345 2.549241 0.244506
37.279057 27.208710 0.742935
19.097513 40.050900 0.741494
56.995262 21.079062 0.606458
36.635025 17.543972 0.963421
26.306347 21.466810 0.547081
13.522748 11.190076 0.298247
67.553505 23.185192 0.614473
42.522942 1.425554 0.368918
20.151356 19.290752 0.215193
43.069901 28.419767 0.064926
29.128288 20.484030 0.915101
49.154064 20.830553 0.341819
32.166401 29.550608 0.564998
36.307800 4.447339 0.279847
7.198331 22.973011 0.881158
34.902859 21.636175 0.831580
82.691338 7.370286 0.489424
61.365856 25.876053 0.454731
85.097977 41.536610 0.021781
24.762344 29.896591 0.080606
78.414062 5.094506 0.418705
30.578892 32.395756 0.548371
80.712402 2.018684 0.629460
39.408623 26.867105 0.580750
53.330299 22.493809 0.017469
50.876083 24.064722 0.910014
12.275484 10.886917 0.467414
4.399246 16.999334 0.389958
82.009293 22.125765 0.102611
11.034940 39.775146 0.030109
